"";"lm1";"l0";"l1";"a";"l_stop0";"l_stop"
"6712";-5844,24990458205;-5844,24990458205;-5844,24982623106;Inf;NA;-5844,24990458205
"6713";-5844,24982623106;-5844,24982623106;-5844,24974788523;Inf;NA;-5844,24982623106
"6714";-5844,24974788523;-5844,24974788523;-5844,24966954458;Inf;NA;-5844,24974788523
"6715";-5844,24966954458;-5844,24966954458;-5844,2495912091;Inf;NA;-5844,24966954458
"6716";-5844,2495912091;-5844,2495912091;-5844,2495128788;Inf;NA;-5844,2495912091
"6717";-5844,2495128788;-5844,2495128788;-5844,24943455368;Inf;NA;-5844,2495128788
"6718";-5844,24943455368;-5844,24943455368;-5844,24935623374;Inf;NA;-5844,24943455368
"6719";-5844,24935623374;-5844,24935623374;-5844,249277919;Inf;NA;-5844,24935623374
"6720";-5844,249277919;-5844,249277919;-5844,24919960943;Inf;NA;-5844,249277919
"6721";-5844,24919960943;-5844,24919960943;-5844,24912130506;Inf;NA;-5844,24919960943
"6722";-5844,24912130506;-5844,24912130506;-5844,24904300586;Inf;NA;-5844,24912130506
"6723";-5844,24904300586;-5844,24904300586;-5844,24896471186;Inf;NA;-5844,24904300586
"6724";-5844,24896471186;-5844,24896471186;-5844,24888642305;Inf;NA;-5844,24896471186
"6725";-5844,24888642305;-5844,24888642305;-5844,24880813943;Inf;NA;-5844,24888642305
"6726";-5844,24880813943;-5844,24880813943;-5844,24872986101;Inf;NA;-5844,24880813943
"6727";-5844,24872986101;-5844,24872986101;-5844,24865158779;Inf;NA;-5844,24872986101
"6728";-5844,24865158779;-5844,24865158779;-5844,24857331976;Inf;NA;-5844,24865158779
"6729";-5844,24857331976;-5844,24857331976;-5844,24849505693;Inf;NA;-5844,24857331976
"6730";-5844,24849505693;-5844,24849505693;-5844,24841679931;Inf;NA;-5844,24849505693
"6731";-5844,24841679931;-5844,24841679931;-5844,24833854689;Inf;NA;-5844,24841679931
"6732";-5844,24833854689;-5844,24833854689;-5844,24826029967;Inf;NA;-5844,24833854689
"6733";-5844,24826029967;-5844,24826029967;-5844,24818205766;Inf;NA;-5844,24826029967
"6734";-5844,24818205766;-5844,24818205766;-5844,24810382085;Inf;NA;-5844,24818205766
"6735";-5844,24810382085;-5844,24810382085;-5844,24802558925;Inf;NA;-5844,24810382085
"6736";-5844,24802558925;-5844,24802558925;-5844,24794736288;Inf;NA;-5844,24802558925
"6737";-5844,24794736288;-5844,24794736288;-5844,2478691417;Inf;NA;-5844,24794736288
"6738";-5844,2478691417;-5844,2478691417;-5844,24779092575;Inf;NA;-5844,2478691417
"6739";-5844,24779092575;-5844,24779092575;-5844,24771271501;Inf;NA;-5844,24779092575
"6740";-5844,24771271501;-5844,24771271501;-5844,24763450948;Inf;NA;-5844,24771271501
"6741";-5844,24763450948;-5844,24763450948;-5844,24755630918;Inf;NA;-5844,24763450948
"6742";-5844,24755630918;-5844,24755630918;-5844,2474781141;Inf;NA;-5844,24755630918
"6743";-5844,2474781141;-5844,2474781141;-5844,24739992423;Inf;NA;-5844,2474781141
"6744";-5844,24739992423;-5844,24739992423;-5844,24732173959;Inf;NA;-5844,24739992423
"6745";-5844,24732173959;-5844,24732173959;-5844,24724356018;Inf;NA;-5844,24732173959
"6746";-5844,24724356018;-5844,24724356018;-5844,247165386;Inf;NA;-5844,24724356018
"6747";-5844,247165386;-5844,247165386;-5844,24708721704;Inf;NA;-5844,247165386
"6748";-5844,24708721704;-5844,24708721704;-5844,24700905332;Inf;NA;-5844,24708721704
"6749";-5844,24700905332;-5844,24700905332;-5844,24693089482;Inf;NA;-5844,24700905332
"6750";-5844,24693089482;-5844,24693089482;-5844,24685274156;Inf;NA;-5844,24693089482
"6751";-5844,24685274156;-5844,24685274156;-5844,24677459354;Inf;NA;-5844,24685274156
"6752";-5844,24677459354;-5844,24677459354;-5844,24669645075;Inf;NA;-5844,24677459354
"6753";-5844,24669645075;-5844,24669645075;-5844,2466183132;Inf;NA;-5844,24669645075
"6754";-5844,2466183132;-5844,2466183132;-5844,24654018089;Inf;NA;-5844,2466183132
"6755";-5844,24654018089;-5844,24654018089;-5844,24646205383;Inf;NA;-5844,24654018089
"6756";-5844,24646205383;-5844,24646205383;-5844,246383932;Inf;NA;-5844,24646205383
"6757";-5844,246383932;-5844,246383932;-5844,24630581542;Inf;NA;-5844,246383932
"6758";-5844,24630581542;-5844,24630581542;-5844,24622770409;Inf;NA;-5844,24630581542
"6759";-5844,24622770409;-5844,24622770409;-5844,246149598;Inf;NA;-5844,24622770409
"6760";-5844,246149598;-5844,246149598;-5844,24607149717;Inf;NA;-5844,246149598
"6761";-5844,24607149717;-5844,24607149717;-5844,24599340158;Inf;NA;-5844,24607149717
"6762";-5844,24599340158;-5844,24599340158;-5844,24591531125;Inf;NA;-5844,24599340158
"6763";-5844,24591531125;-5844,24591531125;-5844,24583722617;Inf;NA;-5844,24591531125
"6764";-5844,24583722617;-5844,24583722617;-5844,24575914636;Inf;NA;-5844,24583722617
"6765";-5844,24575914636;-5844,24575914636;-5844,24568107179;Inf;NA;-5844,24575914636
"6766";-5844,24568107179;-5844,24568107179;-5844,24560300249;Inf;NA;-5844,24568107179
"6767";-5844,24560300249;-5844,24560300249;-5844,24552493845;Inf;NA;-5844,24560300249
"6768";-5844,24552493845;-5844,24552493845;-5844,24544687967;Inf;NA;-5844,24552493845
"6769";-5844,24544687967;-5844,24544687967;-5844,24536882615;Inf;NA;-5844,24544687967
"6770";-5844,24536882615;-5844,24536882615;-5844,24529077789;Inf;NA;-5844,24536882615
"6771";-5844,24529077789;-5844,24529077789;-5844,24521273492;Inf;NA;-5844,24529077789
"6772";-5844,24521273492;-5844,24521273492;-5844,2451346972;Inf;NA;-5844,24521273492
"6773";-5844,2451346972;-5844,2451346972;-5844,24505666476;Inf;NA;-5844,2451346972
"6774";-5844,24505666476;-5844,24505666476;-5844,24497863758;Inf;NA;-5844,24505666476
"6775";-5844,24497863758;-5844,24497863758;-5844,24490061569;Inf;NA;-5844,24497863758
"6776";-5844,24490061569;-5844,24490061569;-5844,24482259906;Inf;NA;-5844,24490061569
"6777";-5844,24482259906;-5844,24482259906;-5844,24474458772;Inf;NA;-5844,24482259906
"6778";-5844,24474458772;-5844,24474458772;-5844,24466658165;Inf;NA;-5844,24474458772
"6779";-5844,24466658165;-5844,24466658165;-5844,24458858087;Inf;NA;-5844,24466658165
"6780";-5844,24458858087;-5844,24458858087;-5844,24451058535;Inf;NA;-5844,24458858087
"6781";-5844,24451058535;-5844,24451058535;-5844,24443259513;Inf;NA;-5844,24451058535
"6782";-5844,24443259513;-5844,24443259513;-5844,2443546102;Inf;NA;-5844,24443259513
"6783";-5844,2443546102;-5844,2443546102;-5844,24427663055;Inf;NA;-5844,2443546102
"6784";-5844,24427663055;-5844,24427663055;-5844,24419865618;Inf;NA;-5844,24427663055
"6785";-5844,24419865618;-5844,24419865618;-5844,24412068711;Inf;NA;-5844,24419865618
"6786";-5844,24412068711;-5844,24412068711;-5844,24404272333;Inf;NA;-5844,24412068711
"6787";-5844,24404272333;-5844,24404272333;-5844,24396476484;Inf;NA;-5844,24404272333
"6788";-5844,24396476484;-5844,24396476484;-5844,24388681165;Inf;NA;-5844,24396476484
"6789";-5844,24388681165;-5844,24388681165;-5844,24380886375;Inf;NA;-5844,24388681165
"6790";-5844,24380886375;-5844,24380886375;-5844,24373092115;Inf;NA;-5844,24380886375
"6791";-5844,24373092115;-5844,24373092115;-5844,24365298384;Inf;NA;-5844,24373092115
"6792";-5844,24365298384;-5844,24365298384;-5844,24357505184;Inf;NA;-5844,24365298384
"6793";-5844,24357505184;-5844,24357505184;-5844,24349712514;Inf;NA;-5844,24357505184
"6794";-5844,24349712514;-5844,24349712514;-5844,24341920375;Inf;NA;-5844,24349712514
"6795";-5844,24341920375;-5844,24341920375;-5844,24334128766;Inf;NA;-5844,24341920375
"6796";-5844,24334128766;-5844,24334128766;-5844,24326337688;Inf;NA;-5844,24334128766
"6797";-5844,24326337688;-5844,24326337688;-5844,2431854714;Inf;NA;-5844,24326337688
"6798";-5844,2431854714;-5844,2431854714;-5844,24310757124;Inf;NA;-5844,2431854714
"6799";-5844,24310757124;-5844,24310757124;-5844,24302967639;Inf;NA;-5844,24310757124
"6800";-5844,24302967639;-5844,24302967639;-5844,24295178685;Inf;NA;-5844,24302967639
"6801";-5844,24295178685;-5844,24295178685;-5844,24287390263;Inf;NA;-5844,24295178685
"6802";-5844,24287390263;-5844,24287390263;-5844,24279602373;Inf;NA;-5844,24287390263
"6803";-5844,24279602373;-5844,24279602373;-5844,24271815014;Inf;NA;-5844,24279602373
"6804";-5844,24271815014;-5844,24271815014;-5844,24264028187;Inf;NA;-5844,24271815014
"6805";-5844,24264028187;-5844,24264028187;-5844,24256241893;Inf;NA;-5844,24264028187
"6806";-5844,24256241893;-5844,24256241893;-5844,24248456131;Inf;NA;-5844,24256241893
"6807";-5844,24248456131;-5844,24248456131;-5844,242406709;Inf;NA;-5844,24248456131
"6808";-5844,242406709;-5844,242406709;-5844,24232886203;Inf;NA;-5844,242406709
"6809";-5844,24232886203;-5844,24232886203;-5844,24225102039;Inf;NA;-5844,24232886203
"6810";-5844,24225102039;-5844,24225102039;-5844,24217318407;Inf;NA;-5844,24225102039
"6811";-5844,24217318407;-5844,24217318407;-5844,24209535309;Inf;NA;-5844,24217318407
"6812";-5844,24209535309;-5844,24209535309;-5844,24201752744;Inf;NA;-5844,24209535309
"6813";-5844,24201752744;-5844,24201752744;-5844,24193970712;Inf;NA;-5844,24201752744
"6814";-5844,24193970712;-5844,24193970712;-5844,24186189214;Inf;NA;-5844,24193970712
"6815";-5844,24186189214;-5844,24186189214;-5844,2417840825;Inf;NA;-5844,24186189214
"6816";-5844,2417840825;-5844,2417840825;-5844,2417062782;Inf;NA;-5844,2417840825
"6817";-5844,2417062782;-5844,2417062782;-5844,24162847922;Inf;NA;-5844,2417062782
"6818";-5844,24162847922;-5844,24162847922;-5844,2415506856;Inf;NA;-5844,24162847922
"6819";-5844,2415506856;-5844,2415506856;-5844,24147289732;Inf;NA;-5844,2415506856
"6820";-5844,24147289732;-5844,24147289732;-5844,24139511439;Inf;NA;-5844,24147289732
"6821";-5844,24139511439;-5844,24139511439;-5844,2413173368;Inf;NA;-5844,24139511439
"6822";-5844,2413173368;-5844,2413173368;-5844,24123956456;Inf;NA;-5844,2413173368
"6823";-5844,24123956456;-5844,24123956456;-5844,24116179767;Inf;NA;-5844,24123956456
"6824";-5844,24116179767;-5844,24116179767;-5844,24108403614;Inf;NA;-5844,24116179767
"6825";-5844,24108403614;-5844,24108403614;-5844,24100627995;Inf;NA;-5844,24108403614
"6826";-5844,24100627995;-5844,24100627995;-5844,24092852912;Inf;NA;-5844,24100627995
"6827";-5844,24092852912;-5844,24092852912;-5844,24085078365;Inf;NA;-5844,24092852912
"6828";-5844,24085078365;-5844,24085078365;-5844,24077304353;Inf;NA;-5844,24085078365
"6829";-5844,24077304353;-5844,24077304353;-5844,24069530878;Inf;NA;-5844,24077304353
"6830";-5844,24069530878;-5844,24069530878;-5844,24061757938;Inf;NA;-5844,24069530878
"6831";-5844,24061757938;-5844,24061757938;-5844,24053985535;Inf;NA;-5844,24061757938
"6832";-5844,24053985535;-5844,24053985535;-5844,24046213668;Inf;NA;-5844,24053985535
"6833";-5844,24046213668;-5844,24046213668;-5844,24038442338;Inf;NA;-5844,24046213668
"6834";-5844,24038442338;-5844,24038442338;-5844,24030671544;Inf;NA;-5844,24038442338
"6835";-5844,24030671544;-5844,24030671544;-5844,24022901288;Inf;NA;-5844,24030671544
"6836";-5844,24022901288;-5844,24022901288;-5844,24015131568;Inf;NA;-5844,24022901288
"6837";-5844,24015131568;-5844,24015131568;-5844,24007362386;Inf;NA;-5844,24015131568
"6838";-5844,24007362386;-5844,24007362386;-5844,2399959374;Inf;NA;-5844,24007362386
"6839";-5844,2399959374;-5844,2399959374;-5844,23991825633;Inf;NA;-5844,2399959374
"6840";-5844,23991825633;-5844,23991825633;-5844,23984058063;Inf;NA;-5844,23991825633
"6841";-5844,23984058063;-5844,23984058063;-5844,2397629103;Inf;NA;-5844,23984058063
"6842";-5844,2397629103;-5844,2397629103;-5844,23968524537;Inf;NA;-5844,2397629103
"6843";-5844,23968524537;-5844,23968524537;-5844,23960758581;Inf;NA;-5844,23968524537
"6844";-5844,23960758581;-5844,23960758581;-5844,23952993163;Inf;NA;-5844,23960758581
"6845";-5844,23952993163;-5844,23952993163;-5844,23945228283;Inf;NA;-5844,23952993163
"6846";-5844,23945228283;-5844,23945228283;-5844,23937463944;Inf;NA;-5844,23945228283
"6847";-5844,23937463944;-5844,23937463944;-5844,23929700142;Inf;NA;-5844,23937463944
"6848";-5844,23929700142;-5844,23929700142;-5844,23921936879;Inf;NA;-5844,23929700142
"6849";-5844,23921936879;-5844,23921936879;-5844,23914174155;Inf;NA;-5844,23921936879
"6850";-5844,23914174155;-5844,23914174155;-5844,2390641197;Inf;NA;-5844,23914174155
"6851";-5844,2390641197;-5844,2390641197;-5844,23898650325;Inf;NA;-5844,2390641197
"6852";-5844,23898650325;-5844,23898650325;-5844,2389088922;Inf;NA;-5844,23898650325
"6853";-5844,2389088922;-5844,2389088922;-5844,23883128654;Inf;NA;-5844,2389088922
"6854";-5844,23883128654;-5844,23883128654;-5844,23875368628;Inf;NA;-5844,23883128654
"6855";-5844,23875368628;-5844,23875368628;-5844,23867609142;Inf;NA;-5844,23875368628
"6856";-5844,23867609142;-5844,23867609142;-5844,23859850195;Inf;NA;-5844,23867609142
"6857";-5844,23859850195;-5844,23859850195;-5844,2385209179;Inf;NA;-5844,23859850195
"6858";-5844,2385209179;-5844,2385209179;-5844,23844333925;Inf;NA;-5844,2385209179
"6859";-5844,23844333925;-5844,23844333925;-5844,238365766;Inf;NA;-5844,23844333925
"6860";-5844,238365766;-5844,238365766;-5844,23828819818;Inf;NA;-5844,238365766
"6861";-5844,23828819818;-5844,23828819818;-5844,23821063575;Inf;NA;-5844,23828819818
"6862";-5844,23821063575;-5844,23821063575;-5844,23813307873;Inf;NA;-5844,23821063575
"6863";-5844,23813307873;-5844,23813307873;-5844,23805552713;Inf;NA;-5844,23813307873
"6864";-5844,23805552713;-5844,23805552713;-5844,23797798094;Inf;NA;-5844,23805552713
"6865";-5844,23797798094;-5844,23797798094;-5844,23790044017;Inf;NA;-5844,23797798094
"6866";-5844,23790044017;-5844,23790044017;-5844,23782290481;Inf;NA;-5844,23790044017
"6867";-5844,23782290481;-5844,23782290481;-5844,23774537488;Inf;NA;-5844,23782290481
"6868";-5844,23774537488;-5844,23774537488;-5844,23766785037;Inf;NA;-5844,23774537488
"6869";-5844,23766785037;-5844,23766785037;-5844,23759033127;Inf;NA;-5844,23766785037
"6870";-5844,23759033127;-5844,23759033127;-5844,2375128176;Inf;NA;-5844,23759033127
"6871";-5844,2375128176;-5844,2375128176;-5844,23743530936;Inf;NA;-5844,2375128176
"6872";-5844,23743530936;-5844,23743530936;-5844,23735780654;Inf;NA;-5844,23743530936
"6873";-5844,23735780654;-5844,23735780654;-5844,23728030915;Inf;NA;-5844,23735780654
"6874";-5844,23728030915;-5844,23728030915;-5844,23720281719;Inf;NA;-5844,23728030915
"6875";-5844,23720281719;-5844,23720281719;-5844,23712533067;Inf;NA;-5844,23720281719
"6876";-5844,23712533067;-5844,23712533067;-5844,23704784958;Inf;NA;-5844,23712533067
"6877";-5844,23704784958;-5844,23704784958;-5844,23697037391;Inf;NA;-5844,23704784958
"6878";-5844,23697037391;-5844,23697037391;-5844,23689290369;Inf;NA;-5844,23697037391
"6879";-5844,23689290369;-5844,23689290369;-5844,2368154389;Inf;NA;-5844,23689290369
"6880";-5844,2368154389;-5844,2368154389;-5844,23673797955;Inf;NA;-5844,2368154389
"6881";-5844,23673797955;-5844,23673797955;-5844,23666052565;Inf;NA;-5844,23673797955
"6882";-5844,23666052565;-5844,23666052565;-5844,23658307719;Inf;NA;-5844,23666052565
"6883";-5844,23658307719;-5844,23658307719;-5844,23650563417;Inf;NA;-5844,23658307719
"6884";-5844,23650563417;-5844,23650563417;-5844,23642819659;Inf;NA;-5844,23650563417
"6885";-5844,23642819659;-5844,23642819659;-5844,23635076446;Inf;NA;-5844,23642819659
"6886";-5844,23635076446;-5844,23635076446;-5844,23627333778;Inf;NA;-5844,23635076446
"6887";-5844,23627333778;-5844,23627333778;-5844,23619591655;Inf;NA;-5844,23627333778
"6888";-5844,23619591655;-5844,23619591655;-5844,23611850078;Inf;NA;-5844,23619591655
"6889";-5844,23611850078;-5844,23611850078;-5844,23604109045;Inf;NA;-5844,23611850078
"6890";-5844,23604109045;-5844,23604109045;-5844,23596368558;Inf;NA;-5844,23604109045
"6891";-5844,23596368558;-5844,23596368558;-5844,23588628617;Inf;NA;-5844,23596368558
"6892";-5844,23588628617;-5844,23588628617;-5844,23580889221;Inf;NA;-5844,23588628617
"6893";-5844,23580889221;-5844,23580889221;-5844,23573150372;Inf;NA;-5844,23580889221
"6894";-5844,23573150372;-5844,23573150372;-5844,23565412068;Inf;NA;-5844,23573150372
"6895";-5844,23565412068;-5844,23565412068;-5844,23557674311;Inf;NA;-5844,23565412068
"6896";-5844,23557674311;-5844,23557674311;-5844,235499371;Inf;NA;-5844,23557674311
"6897";-5844,235499371;-5844,235499371;-5844,23542200436;Inf;NA;-5844,235499371
"6898";-5844,23542200436;-5844,23542200436;-5844,23534464318;Inf;NA;-5844,23542200436
"6899";-5844,23534464318;-5844,23534464318;-5844,23526728747;Inf;NA;-5844,23534464318
"6900";-5844,23526728747;-5844,23526728747;-5844,23518993724;Inf;NA;-5844,23526728747
"6901";-5844,23518993724;-5844,23518993724;-5844,23511259247;Inf;NA;-5844,23518993724
"6902";-5844,23511259247;-5844,23511259247;-5844,23503525318;Inf;NA;-5844,23511259247
"6903";-5844,23503525318;-5844,23503525318;-5844,23495791936;Inf;NA;-5844,23503525318
"6904";-5844,23495791936;-5844,23495791936;-5844,23488059102;Inf;NA;-5844,23495791936
"6905";-5844,23488059102;-5844,23488059102;-5844,23480326816;Inf;NA;-5844,23488059102
"6906";-5844,23480326816;-5844,23480326816;-5844,23472595077;Inf;NA;-5844,23480326816
"6907";-5844,23472595077;-5844,23472595077;-5844,23464863887;Inf;NA;-5844,23472595077
"6908";-5844,23464863887;-5844,23464863887;-5844,23457133245;Inf;NA;-5844,23464863887
"6909";-5844,23457133245;-5844,23457133245;-5844,23449403151;Inf;NA;-5844,23457133245
"6910";-5844,23449403151;-5844,23449403151;-5844,23441673606;Inf;NA;-5844,23449403151
"6911";-5844,23441673606;-5844,23441673606;-5844,2343394461;Inf;NA;-5844,23441673606
"6912";-5844,2343394461;-5844,2343394461;-5844,23426216162;Inf;NA;-5844,2343394461
"6913";-5844,23426216162;-5844,23426216162;-5844,23418488264;Inf;NA;-5844,23426216162
"6914";-5844,23418488264;-5844,23418488264;-5844,23410760915;Inf;NA;-5844,23418488264
"6915";-5844,23410760915;-5844,23410760915;-5844,23403034115;Inf;NA;-5844,23410760915
"6916";-5844,23403034115;-5844,23403034115;-5844,23395307864;Inf;NA;-5844,23403034115
"6917";-5844,23395307864;-5844,23395307864;-5844,23387582164;Inf;NA;-5844,23395307864
"6918";-5844,23387582164;-5844,23387582164;-5844,23379857013;Inf;NA;-5844,23387582164
"6919";-5844,23379857013;-5844,23379857013;-5844,23372132412;Inf;NA;-5844,23379857013
"6920";-5844,23372132412;-5844,23372132412;-5844,23364408361;Inf;NA;-5844,23372132412
"6921";-5844,23364408361;-5844,23364408361;-5844,2335668486;Inf;NA;-5844,23364408361
"6922";-5844,2335668486;-5844,2335668486;-5844,2334896191;Inf;NA;-5844,2335668486
"6923";-5844,2334896191;-5844,2334896191;-5844,2334123951;Inf;NA;-5844,2334896191
"6924";-5844,2334123951;-5844,2334123951;-5844,23333517661;Inf;NA;-5844,2334123951
"6925";-5844,23333517661;-5844,23333517661;-5844,23325796363;Inf;NA;-5844,23333517661
"6926";-5844,23325796363;-5844,23325796363;-5844,23318075616;Inf;NA;-5844,23325796363
"6927";-5844,23318075616;-5844,23318075616;-5844,2331035542;Inf;NA;-5844,23318075616
"6928";-5844,2331035542;-5844,2331035542;-5844,23302635776;Inf;NA;-5844,2331035542
"6929";-5844,23302635776;-5844,23302635776;-5844,23294916683;Inf;NA;-5844,23302635776
"6930";-5844,23294916683;-5844,23294916683;-5844,23287198141;Inf;NA;-5844,23294916683
"6931";-5844,23287198141;-5844,23287198141;-5844,23279480152;Inf;NA;-5844,23287198141
"6932";-5844,23279480152;-5844,23279480152;-5844,23271762714;Inf;NA;-5844,23279480152
"6933";-5844,23271762714;-5844,23271762714;-5844,23264045828;Inf;NA;-5844,23271762714
"6934";-5844,23264045828;-5844,23264045828;-5844,23256329495;Inf;NA;-5844,23264045828
"6935";-5844,23256329495;-5844,23256329495;-5844,23248613714;Inf;NA;-5844,23256329495
"6936";-5844,23248613714;-5844,23248613714;-5844,23240898485;Inf;NA;-5844,23248613714
"6937";-5844,23240898485;-5844,23240898485;-5844,2323318381;Inf;NA;-5844,23240898485
"6938";-5844,2323318381;-5844,2323318381;-5844,23225469687;Inf;NA;-5844,2323318381
"6939";-5844,23225469687;-5844,23225469687;-5844,23217756117;Inf;NA;-5844,23225469687
"6940";-5844,23217756117;-5844,23217756117;-5844,232100431;Inf;NA;-5844,23217756117
"6941";-5844,232100431;-5844,232100431;-5844,23202330637;Inf;NA;-5844,232100431
